date,ip,loc,lat,long,Date,Day
2021-09-19 21:22:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-19 21:22:54+00:00,2021-09-19
2021-09-19 23:11:17 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-19 23:11:17+00:00,2021-09-19
2021-09-20 13:04:35 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-20 13:04:35+00:00,2021-09-20
2021-09-20 17:50:30 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-20 17:50:30+00:00,2021-09-20
2021-09-21 12:51:50 UTC,35.1.238.71,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-21 12:51:50+00:00,2021-09-21
2021-09-21 13:48:27 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-21 13:48:27+00:00,2021-09-21
2021-09-21 16:32:22 UTC,35.2.153.155,"Ann Arbor, Michigan",42.2804,-83.7068,2021-09-21 16:32:22+00:00,2021-09-21
2021-09-21 17:33:47 UTC,35.2.153.155,"Ann Arbor, Michigan",42.2804,-83.7068,2021-09-21 17:33:47+00:00,2021-09-21
2021-09-21 18:11:39 UTC,35.1.193.215,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-21 18:11:39+00:00,2021-09-21
2021-09-21 18:22:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-21 18:22:21+00:00,2021-09-21
2021-09-21 19:26:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-21 19:26:54+00:00,2021-09-21
2021-09-21 20:27:04 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-21 20:27:04+00:00,2021-09-21
2021-09-22 13:30:06 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-22 13:30:06+00:00,2021-09-22
2021-09-22 14:56:27 UTC,35.2.153.155,"Ann Arbor, Michigan",42.2804,-83.7068,2021-09-22 14:56:27+00:00,2021-09-22
2021-09-22 15:48:07 UTC,35.2.81.190,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-22 15:48:07+00:00,2021-09-22
2021-09-22 16:58:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-22 16:58:54+00:00,2021-09-22
2021-09-22 20:57:43 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-22 20:57:43+00:00,2021-09-22
2021-09-22 22:42:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-22 22:42:54+00:00,2021-09-22
2021-09-23 03:15:10 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-23 03:15:10+00:00,2021-09-23
2021-09-23 11:26:30 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-23 11:26:30+00:00,2021-09-23
2021-09-23 13:53:17 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-23 13:53:17+00:00,2021-09-23
2021-09-23 15:18:06 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-23 15:18:06+00:00,2021-09-23
2021-09-23 16:19:11 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-23 16:19:11+00:00,2021-09-23
2021-09-23 20:15:44 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-23 20:15:44+00:00,2021-09-23
2021-09-23 23:22:50 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-23 23:22:50+00:00,2021-09-23
2021-09-24 03:25:14 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-24 03:25:14+00:00,2021-09-24
2021-09-24 13:02:22 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-24 13:02:22+00:00,2021-09-24
2021-09-24 13:46:47 UTC,35.1.95.243,"Ann Arbor, Michigan",42.3068,-83.7068,2021-09-24 13:46:47+00:00,2021-09-24
2021-09-24 14:15:23 UTC,35.2.49.46,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-24 14:15:23+00:00,2021-09-24
2021-09-24 16:43:53 UTC,35.2.49.46,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-24 16:43:53+00:00,2021-09-24
2021-09-24 17:45:35 UTC,35.2.49.46,"Ann Arbor, Michigan",42.2709,-83.7068,2021-09-24 17:45:35+00:00,2021-09-24
2021-09-25 00:23:26 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-25 00:23:26+00:00,2021-09-25
2021-09-25 21:23:50 UTC,69.136.133.79,"Detroit, Michigan",42.3914,-83.15,2021-09-25 21:23:50+00:00,2021-09-25
2021-09-25 21:55:24 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-25 21:55:24+00:00,2021-09-25
2021-09-26 14:02:12 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-26 14:02:12+00:00,2021-09-26
2021-09-26 15:03:25 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-26 15:03:25+00:00,2021-09-26
2021-09-26 19:15:29 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-09-26 19:15:29+00:00,2021-09-26
2021-09-27 17:07:15 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-27 17:07:15+00:00,2021-09-27
2021-09-27 19:08:10 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-27 19:08:10+00:00,2021-09-27
2021-09-27 23:06:36 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-27 23:06:36+00:00,2021-09-27
2021-09-28 03:11:35 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-28 03:11:35+00:00,2021-09-28
2021-09-28 22:36:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-28 22:36:09+00:00,2021-09-28
2021-09-29 01:18:56 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-29 01:18:56+00:00,2021-09-29
2021-09-29 02:24:04 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-29 02:24:04+00:00,2021-09-29
2021-09-29 15:20:50 UTC,35.2.121.9,"Ann Arbor, Michigan",42.2807,-83.7068,2021-09-29 15:20:50+00:00,2021-09-29
2021-09-29 16:35:47 UTC,35.2.121.9,"Ann Arbor, Michigan",42.2807,-83.7068,2021-09-29 16:35:47+00:00,2021-09-29
2021-09-29 17:01:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-29 17:01:09+00:00,2021-09-29
2021-09-29 19:40:23 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-29 19:40:23+00:00,2021-09-29
2021-09-30 12:08:46 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-30 12:08:46+00:00,2021-09-30
2021-09-30 20:41:37 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-09-30 20:41:37+00:00,2021-09-30
2021-10-01 03:27:23 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-10-01 03:27:23+00:00,2021-10-01
2021-10-01 05:49:34 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-10-01 05:49:34+00:00,2021-10-01
2021-10-01 14:24:44 UTC,35.2.41.70,"Ann Arbor, Michigan",42.2709,-83.7068,2021-10-01 14:24:44+00:00,2021-10-01
2021-10-01 14:33:43 UTC,35.2.131.69,"Ann Arbor, Michigan",42.2709,-83.7068,2021-10-01 14:33:43+00:00,2021-10-01
